productid	name	retailprice
1057	Haphupover	303.21
1058	Unpickefax	188.97
1059	Doprobilex	400.21
1060	Dopglibimistor	198.30
1061	Cipdudan	153.99
1062	Endkilimin	194.92
1063	Addimover	268.25
1064	Windudilan	40.17
1065	Qwicadefentor	51.37
1066	Undudentor	74.63
1067	Emtanadex	20.01
1068	Tipsipex	312.17
1069	Unzapedantor	124.31
1070	Frosipinistor	370.17
1071	Tippebazz	161.98
1072	Dopwerpicicator	148.41
1073	Qwiquestar	339.63
1074	Montuman	461.96
1075	Qwitumicator	380.60
1076	Truglibantor	27.52
1077	Advenonicator	231.24
1078	Windudantor	489.79
1079	Wincadollover	388.09
1080	Dopbanantor	440.02
1081	Advenollower	436.84
1082	Qwivenimentor	253.75
1083	Fromunax	240.86
1084	Cipjubicar	207.22
1085	Rapzapex	410.01
1086	Truquestover	203.24
1087	Endquestentor	55.46
1088	Surkilupover	395.97
1089	Qwihupentor	176.01
1090	Klizapistor	484.72
1091	Cipfropommar	249.26
1092	Froquestommicator	375.04
1093	Surkilanar	329.99
1094	Intumistor	142.14
1095	Dopcadicator	339.83
1096	Incadopazz	433.30
1097	Parsapilower	172.77
1098	Varvenonazz	251.20
1099	Thrueramower	485.02
1100	Endtanex	353.81
1101	Surdimin	453.95
1102	Zeenipistor	208.82
1103	Lomerollin	468.44
1104	Supsapinower	149.27
1105	Suppickilover	495.20
1106	Upvenamor	61.41
1107	Surtinex	364.79
1108	Barcadomman	206.52
1109	Vareran	17.10
1110	Grojubadax	205.40
1111	Gropebar	369.66
1112	Tippebamower	313.41
1113	Surhupower	300.88
1114	Raperollin	460.19
1115	Klisapantor	261.46
1116	Supvenar	400.24
1117	Rapericantor	454.06
1118	Raprobower	62.03
1119	Tupquesticator	130.15
1120	Inmunar	348.13
1121	Doppebicistor	20.17
1122	Emwerentor	124.04
1123	Qwiquestover	137.16
1124	Tupsapegover	139.59
1125	Undudicator	121.91
1126	Qwiglibollan	286.94
1127	Ungliban	318.42
1128	Barrobepan	198.49
1129	Emeromman	123.14
1130	Emdudicower	447.30
1131	Trubanor	354.74
1132	Grojubover	480.04
1133	Endglibor	5.77
1134	Tuptinicex	35.28
1135	Unhupicax	486.07
1136	Frohupepantor	229.02
1137	Retinexentor	285.31
1138	Injuban	92.60
1139	Vardimplantor	212.02
1140	Uneregax	349.60
1141	Emkilax	338.45
1142	Zeeglibin	348.95
1143	Uptumentor	379.87
1144	Parcadentor	470.61
1145	Reweradazz	116.06
1146	Grodimar	435.85
1147	Doppickopar	75.16
1148	Truglibover	369.79
1149	Rehupegistor	380.68
1150	Supvenedover	439.58
1151	Surhupadax	479.24
1152	Adtumewax	111.74
1153	Endwerpimor	122.05
1154	Raptanilantor	137.89
1155	Supjuban	334.64
1156	Rekilefex	330.91
1157	Qwikilplax	72.66
1158	Winvenackicator	329.85
1159	Rapmunex	28.35
1160	Klinipilor	209.26
1161	Grotumistor	242.99
1162	Grovenepistor	167.30
1163	Surfropin	84.38
1164	Endvenanower	69.80
1165	Winzapadex	350.66
1166	Grojubadower	389.62
1167	Upjubazz	308.64
1168	Emerefantor	266.60
1169	Varzapinistor	474.12
1170	Fropebinazz	33.44
1171	Parzapefentor	115.94
1172	Trucadar	362.46
1173	Empebimantor	350.01
1174	Cippickewax	280.55
1175	Klipickadistor	10.68
1176	Zeevenover	171.22
1177	Qwituman	244.17
1178	Inmunanantor	166.55
1179	Surhupax	24.53
1180	Inveninover	186.07
1181	Varpebicator	212.78
1182	Cipsapentor	448.62
1183	Frotumantor	317.81
1184	Qwisipadan	183.55
1185	Emnipexantor	468.06
1186	Hapmunex	244.00
1187	Lompebamex	358.99
1188	Rekilplan	367.88
1189	Varrobax	200.64
1190	Lomquestamar	156.16
1191	Zeedudistor	157.37
1192	Advenommazz	455.46
1193	Upglibefar	65.25
1194	Undimonor	3.76
1195	Emsipedin	107.61
1196	Rejubover	172.15
1197	Inquestedgar	265.57
1198	Barvenexicator	311.07
1199	Thrunipar	120.94
1200	Emhupax	226.44
1201	Gronipor	128.20
1202	Ciperazz	308.55
1203	Grosipower	395.67
1204	Haptanedgentor	348.24
1205	Fropickower	324.65
1206	Barhupar	117.78
1207	Dopfropex	261.73
1208	Hapwerplin	341.50
1209	Uphupican	128.21
1210	Trutanommar	164.42
1211	Supbanex	87.75
1212	Emhupazz	406.10
1213	Tipdimupor	306.32
1214	Inwerpazz	342.28
1215	Cippebover	496.48
1216	Kliwerower	294.37
1217	Tippickor	349.48
1218	Frotumex	400.83
1219	Trutumollover	101.73
1220	Bardimazz	107.66
1221	Emvenedgar	31.64
1222	Vardiministor	440.76
1223	Surtumupor	66.97
1224	Tipquestin	318.97
1225	Truweramover	376.07
1226	Surbanollar	160.48
1227	Incadinover	298.21
1228	Trucadinentor	347.25
1229	Rapkilax	173.94
1230	Emvenin	338.53
1231	Qwicadar	405.66
1232	Qwikilicator	433.10
1233	Repickexar	46.61
1234	Klimunexex	298.10
1235	Emsapicator	58.87
1236	Parglibilor	404.23
1237	Tipdimexazz	53.95
1238	Parhupin	469.57
1239	Inbanplex	358.91
1240	Tipdudicax	351.28
1241	Grodimentor	482.27
1242	Dopwerpplor	18.48
1243	Lomwerpin	240.67
1244	Monhupower	37.22
1245	Winquestewower	69.41
1246	Tupsipazz	251.26
1247	Rekilommazz	150.14
1248	Monfropaquazz	222.96
1249	Tupquesticator	7.29
1250	Hapdudinin	313.24
1251	Hapglibin	322.67
1252	Hapvenanentor	364.74
1253	Emquestadantor	210.34
1254	Emwerpollan	14.28
1255	Monkilentor	195.80
1256	Rejubamar	187.44
1257	Monbanin	242.59
1258	Qwizapedgar	77.70
1259	Suptinover	472.17
1260	Suprobicator	165.17
1261	Qwiquestex	319.57
1262	Parjubommentor	414.48
1263	Emwerpover	168.56
1264	Endhupazz	289.68
1265	Endquestower	258.76
1266	Supglibedgin	154.65
1267	Grozapollantor	360.50
1268	Vartanopentor	9.22
1269	Frotumefex	284.42
1270	Upcadistor	93.25
1271	Rekiledex	241.42
1272	Upjubinor	379.91
1273	Varhupin	42.92
1274	Endwerpedover	250.45
1275	Supcadover	125.39
1276	Qwitaninover	14.15
1277	Winglibantor	201.09
1278	Rapsapan	30.75
1279	Parpickower	250.56
1280	Endwerower	125.81
1281	Tuphupor	11.33
1282	Thrutanedax	76.25
1283	Varnipegin	340.96
1284	Surkilistor	360.70
1285	Parwerackentor	16.87
1286	Adbanover	41.92
1287	Unpeban	223.76
1288	Thrujubover	33.32
1289	Grokiledgar	103.30
1290	Barpickollar	371.43
1291	Qwitumommentor	162.64
1292	Intumantor	476.25
1293	Surpickantor	497.40
1294	Parerar	194.74
1295	Winmunax	32.71
1296	Surrobax	68.78
1297	Zeesapower	349.92
1298	Supquestover	450.99
1299	Unmunepicator	278.46
1300	Winsapan	414.76
1301	Raperopin	390.77
1302	Zeepebilentor	141.93
1303	Winglibower	438.55
1304	Inpickentor	414.04
1305	Lomzapazz	72.82
1306	Thrurobover	442.75
1307	Supbaninazz	322.82
1308	Surzapor	459.89
1309	Gropickar	388.89
1310	Raphupantor	182.65
1311	Zeezapazz	486.34
1312	Klizapistor	212.84
1313	Emdimex	327.14
1314	Rapbanower	347.36
1315	Zeehupewower	154.84
1316	Qwifropplover	244.32
1317	Surzapan	74.52
1318	Upsapamar	307.86
1319	Qwiglibar	273.81
1320	Parquestentor	217.84
1321	Qwikilex	430.89
1322	Frotumax	328.17
1323	Emvenover	405.92
1324	Endtanplin	412.99
1325	Barwericator	430.60
1326	Cipweramower	265.17
1327	Parrobinex	382.51
1328	Barfropaquower	348.18
1329	Grokilinax	218.74
1330	Parpebantor	57.61
1331	Klitumazz	164.23
1332	Varmunantor	250.10
1333	Adpickefistor	252.29
1334	Parpickicator	335.80
1335	Thruglibefentor	235.04
1336	Dopdimefan	369.41
1337	Wintanplin	137.70
1338	Parkilicator	426.92
1339	Inrobopentor	288.88
1340	Lomerax	74.11
1341	Frowerpollex	219.09
1342	Inweronar	263.87
1343	Winpebentor	144.43
1344	Emdudazz	420.65
1345	Surquestex	385.08
1346	Truhupaquex	449.81
1347	Zeepickazz	150.11
1348	Emtinazz	151.04
1349	Lomcadonor	40.90
1350	Adpebar	288.39
1351	Uppickicover	494.26
1352	Qwisipex	43.06
1353	Winsapewazz	178.18
1354	Ciptumazz	61.62
1355	Suppebaquin	483.87
1356	Tupquesticator	63.59
1357	Rapquestistor	236.00
1358	Partanex	26.56
1359	Windudinower	483.44
1360	Thruhupower	307.65
1361	Cipzapor	61.24
1362	Winpickimover	474.65
1363	Thruzapewantor	242.15
1364	Hapzapicator	332.28
1365	Adtumegax	19.41
1366	Winquestopan	237.24
1367	Tiptinanantor	460.55
1368	Uppickor	491.34
1369	Varsipadex	113.32
1370	Cippickor	285.43
1371	Parnipar	107.62
1372	Dopdimimex	147.60
1373	Supsipistor	19.98
1374	Qwitumamicator	200.70
1375	Undudazz	498.75
1376	Parvenin	168.02
1377	Dopbanazz	184.74
1378	Ciptanedar	485.27
1379	Cipmunistor	28.91
1380	Insapepover	480.79
1381	Varhupicar	116.06
1382	Bardudopover	232.47
1383	Grodimicax	308.28
1384	Montumegistor	430.35
1385	Growerpicator	63.35
1386	Fropickin	122.17
1387	Hapsapupentor	72.92
1388	Cipwerpax	191.67
1389	Barvenewicator	351.94
1390	Adglibor	172.45
1391	Varkilanan	134.40
1392	Growerpex	112.14
1393	Zeequestedgantor	443.48
1394	Rapkilicator	481.23
1395	Emglibicator	13.87
1396	Trusipaquan	244.45
1397	Barrobanex	22.73
1398	Adhupar	312.15
1399	Froquestplax	402.24
1400	Qwivenazz	148.84
1401	Varpickedgistor	489.26
1402	Barzapin	158.77
1403	Klivenefentor	38.72
1404	Tipcadan	255.47
1405	Zeecadackan	181.76
1406	Zeenipar	347.66
1407	Surkilplar	24.09
1408	Thrusipilar	477.48
1409	Klidimexentor	62.86
1410	Emtinazz	316.85
1411	Tipbanazz	378.86
1412	Kliglibower	250.73
1413	Uprobadar	497.65
1414	Klibanefantor	3.65
1415	Lomrobexar	192.60
1416	Surwerupin	328.77
1417	Trupickentor	167.37
1418	Inpebupar	311.79
1419	Gropickax	269.93
1420	Ciptumower	397.24
1421	Winhupar	165.32
1422	Supdudar	269.87
1423	Thruvenover	140.40
1424	Tupbanicor	440.87
1425	Tiphupentor	152.03
1426	Resipewicator	495.48
1427	Addiman	204.12
1428	Tupdudanazz	38.74
1429	Upquestex	187.83
1430	Hapfropicantor	255.31
1431	Endkiledax	146.29
1432	Raperistor	372.59
1433	Parhupantor	84.03
1434	Dopjubicator	380.06
1435	Lomjubicator	491.53
1436	Tipmunicator	457.28
1437	Gronipax	194.76
1438	Unnipplicator	53.81
1439	Winnipentor	249.59
1440	Upfropackentor	215.69
1441	Endquestackax	99.09
1442	Ciptinedgicator	95.44
1443	Barrobazz	129.81
1444	Klimunar	36.09
1445	Qwifropantor	293.59
1446	Thruwerpan	383.67
1447	Uncadedgor	114.49
1448	Raptanican	440.83
1449	Zeeerackistor	289.64
1450	Frotinollex	185.10
1451	Empebupor	78.08
1452	Repickexin	210.94
1453	Frodimower	43.22
1454	Frosipazz	6.00
1455	Varquestex	483.52
1456	Updimefazz	220.39
1457	Endsipewicator	19.37
1458	Indiman	97.85
1459	Zeefropor	104.45
1460	Trusiponazz	186.29
1461	Unnipanover	144.53
1462	Frotinupentor	485.34
1463	Winrobover	290.65
1464	Grobanonantor	307.56
1465	Upkilentor	171.56
1466	Varcadin	7.27
1467	Frotuminar	167.70
1468	Klifropar	118.59
1469	Surnipover	12.12
1470	Adtumegicator	235.31
1471	Surbaninicator	135.01
1472	Winjubistor	114.56
1473	Lomweran	63.21
1474	Uncadex	55.24
1475	Emtinommer	299.15
1476	Sureramin	70.88
1477	Frotumentor	141.06
1478	Winzapan	105.31
1479	Suphupollistor	148.28
1480	Unquestedgantor	268.35
1481	Barjubower	381.99
1482	Insapador	263.29
1483	Ciprobackower	249.11
1484	Surfropin	3.73
1485	Rapzapazz	178.23
1486	Happebamor	435.35
1487	Qwiglibar	330.37
1488	Parcadicator	79.04
1489	Wincadantor	396.54
1490	Indudower	272.15
1491	Qwisipicex	438.92
1492	Reglibover	97.91
1493	Endsipan	449.36
1494	Updimower	64.30
1495	Haptumentor	72.16
1496	Adpickopover	113.75
1497	Tiperimistor	304.79
1498	Uphupewover	322.25
1499	Zeehupantor	364.53
1500	Rerobollex	287.32
1501	Untanexicator	216.98
1502	Tupsipopax	495.90
1503	Mondimamentor	429.72
1504	Bardudin	55.33
1505	Untumadicator	51.09
1506	Endpickin	463.51
1507	Thruwerpantor	148.73
1508	Tuptumicator	487.98
1509	Supglibamover	206.85
1510	Lompickax	413.64
1511	Raptinar	80.33
1512	Frowerpedgower	414.06
1513	Monnipicator	449.57
1514	Monpebplor	336.10
1515	Tupjuban	304.30
1516	Endmunentor	381.24
1517	Unglibicax	237.24
1518	Unnipantor	287.93
1519	Surquestover	130.33
1520	Zeewerexax	236.20
1521	Gropickantor	176.90
1522	Tupdudex	89.66
1523	Tipniponex	222.04
1524	Lomrobor	239.97
1525	Tipgliban	296.39
1526	Moncadexin	38.10
1527	Rapmunommex	165.20
1528	Upmunplicator	498.91
1529	Vareramar	483.08
1530	Undudan	186.41
1531	Dophupexower	266.10
1532	Vardimicator	318.81
1533	Winvenamin	240.78
1534	Admunicazz	360.96
1535	Repeban	52.37
1536	Lomquestower	386.08
1537	Dopzapistor	333.58
1538	Klidudantor	194.78
1539	Haprobepower	452.63
1540	Dopdiminor	214.71
1541	Lomquestedower	287.63
1542	Tuptanexower	342.39
1543	Emweronazz	372.19
1544	Zeetumex	482.91
1545	Grojubonor	192.82
1546	Montinantor	25.86
1547	Resipaquar	148.34
1548	Grocadedower	114.26
1549	Partuman	260.00
1550	Thrucadegar	190.92
1551	Parnipistor	376.51
1552	Endwerover	17.86
1553	Thruerewor	192.92
1554	Undimadistor	129.33
1555	Tupsipackentor	111.42
1556	Klizapantor	128.32
1557	Supzapamower	274.86
1558	Rerobar	190.75
1559	Parfropopistor	258.93
1560	Qwiwerimazz	13.99
1561	Zeezapax	299.31
1562	Varquestewor	149.82
1563	Tupvenegantor	5.89
1564	Barbanazz	21.44
1565	Uppebistor	148.54
1566	Zeewerpilistor	261.52
1567	Parerepex	174.28
1568	Grozapantor	89.61
1569	Partanollex	284.72
1570	Thrunipamin	418.21
1571	Supkilefover	48.66
1572	Winhupor	43.46
1573	Klizapar	335.29
1574	Vardudedgin	415.61
1575	Emnipentor	448.58
1576	Winpickor	334.51
1577	Qwidimopicator	217.47
1578	Varsapamor	239.14
1579	Qwisapistor	48.15
1580	Partumar	271.54
1581	Supmunex	389.76
1582	Qwibanopantor	51.94
1583	Untanepower	239.90
1584	Monsipupentor	293.17
1585	Gropebilower	309.90
1586	Lomzapicator	249.23
1587	Thruwerpinin	126.88
1588	Tupvenaquar	112.45
1589	Hapcadackax	250.54
1590	Tuprobopantor	424.06
1591	Parwerexax	112.23
1592	Emsapex	143.83
1593	Monvenax	435.85
1594	Groquestistor	439.65
1595	Lomkilicator	415.40
1596	Pardudopistor	138.80
1597	Barfropax	337.50
1598	Dopkilicower	351.75
1599	Ciptinanex	335.37
1600	Thruglibplan	431.30
1601	Untinin	351.58
1602	Haphupommer	59.73
1603	Qwizapazz	329.54
1604	Intinepover	341.79
1605	Thruhuponar	143.25
1606	Klihupicator	334.05
1607	Supzapommicator	182.57
1608	Partumin	277.31
1609	Gropebexax	180.75
1610	Lomerexex	276.91
1611	Tupfropadin	410.85
1612	Growerpover	36.72
1613	Hapquestepentor	143.60
1614	Barjubantor	487.40
1615	Tupzapar	124.23
1616	Endcadower	248.37
1617	Grofropexar	409.92
1618	Surrobor	212.73
1619	Unquestin	211.54
1620	Emdudplan	399.31
1621	Thruerommin	135.63
1622	Vartanantor	62.83
1623	Vartanower	339.06
1624	Adpickicator	360.66
1625	Supsapan	306.99
1626	Unrobex	404.83
1627	Frotinanex	107.61
1628	Varhupplower	395.65
1629	Klitumistor	1.21
1630	Pareror	310.78
1631	Supdudexistor	497.01
1632	Inwerponin	365.72
1633	Adcadegentor	403.77
1634	Emhupedgantor	116.85
1635	Inbanedower	419.96
1636	Thrubanan	331.03
1637	Inquestin	222.40
1638	Surwerpanex	398.11
1639	Barvenor	150.91
1640	Kliquestexentor	475.85
1641	Winglibupazz	67.66
1642	Hapzapantor	349.57
1643	Rapbanonar	431.69
1644	Winbaninax	473.64
1645	Endquestor	14.21
1646	Hapvenover	76.51
1647	Supdudewan	1.23
1648	Zeequestopicator	448.45
1649	Zeerobollover	316.42
1650	Ciptanex	168.04
1651	Varsipicator	228.88
1652	Endmunentor	125.77
1653	Rejubomman	141.21
1654	Resapommar	436.06
1655	Tupsipollicator	296.67
1656	Cipzapegazz	289.75
1657	Qwitinonentor	220.67
1658	Grobanedgicator	468.88
1659	Trunipepentor	35.80
1660	Surpickefentor	238.42
1661	Rapnipicazz	227.44
1662	Injubefin	286.93
1663	Pardudover	277.10
1664	Winglibover	369.98
1665	Barweregentor	279.89
1666	Tipcadupantor	46.12
1667	Barjubin	132.95
1668	Monwerpinin	27.75
1669	Dopmunimower	68.44
1670	Hapzapicator	293.20
1671	Lomsapamin	26.97
1672	Tipzapentor	12.81
1673	Truwerplentor	62.82
1674	Zeetanax	235.69
1675	Rejubazz	332.65
1676	Klitumedgan	286.06
1677	Untinicantor	131.14
1678	Tupcadentor	365.43
1679	Thruwerazz	347.45
1680	Tipvenadax	231.48
1681	Klijubex	404.60
1682	Embanexantor	159.16
1683	Kliquestedgover	80.23
1684	Adkilexex	333.17
1685	Adglibexover	82.89
1686	Groquestin	372.24
1687	Adquestentor	225.51
1688	Cippickan	467.71
1689	Klimunimower	320.17
1690	Rapdimar	131.20
1691	Fronipegentor	111.36
1692	Monwerpar	253.52
1693	Zeecadicazz	363.31
1694	Tupbananicator	412.49
1695	Upzapor	249.41
1696	Untanover	280.74
1697	Klijubefax	73.47
1698	Froquestimower	62.72
1699	Thrunipin	194.74
1700	Supdudower	468.09
1701	Varnipefor	443.55
1702	Emtanedgar	473.48
1703	Klijubommin	381.01
1704	Tupkilazz	24.22
1705	Emtinefazz	142.07
1706	Supdudedor	217.07
1707	Truhupentor	63.95
1708	Wintumamower	405.51
1709	Bartumar	104.41
1710	Surjubin	11.61
1711	Rapkilar	159.61
1712	Enddudupor	355.24
1713	Varwerpexicator	122.43
1714	Adhupistor	304.32
1715	Vartanax	333.82
1716	Zeeglibedan	69.28
1717	Thrupebax	207.70
1718	Thrumunex	443.93
1719	Varsapover	288.08
1720	Inrobommower	407.65
1721	Hapvenar	320.61
1722	Surpickupex	165.24
1723	Tipzapepistor	207.58
1724	Survenazz	437.24
1725	Supquestover	182.84
1726	Parbanor	273.45
1727	Rapdudin	149.50
1728	Trunipicover	150.33
1729	Qwipebepazz	486.28
1730	Dopcadantor	52.91
1731	Wincador	213.58
1732	Thruwerpedgantor	69.42
1733	Inglibover	171.69
1734	Zeerobower	379.37
1735	Thrunipantor	287.93
1736	Kliweropor	431.12
1737	Emrobin	278.15
1738	Dopquestedicator	57.01
1739	Klirobower	192.11
1740	Tuphupollax	365.83
1741	Uncadistor	309.29
1742	Klituminentor	320.00
1743	Adzapinar	364.30
1744	Frocadover	309.56
1745	Parwerpantor	471.59
1746	Rapjubor	256.12
1747	Zeejubedgan	132.09
1748	Intanistor	59.99
1749	Raphupor	79.67
1750	Surrobplazz	181.13
1751	Grorobepor	74.04
1752	Upglibonover	129.55
1753	Emdimefentor	274.63
1754	Frotumazz	287.09
1755	Varsapantor	148.48
1756	Lomsipover	279.31
1757	Raptanamin	266.90
1758	Supsapan	443.77
1759	Tipquestonex	341.38
1760	Vartumar	368.62
1761	Endgliban	68.57
1762	Supwerar	413.63
1763	Adjubazz	419.23
1764	Tipsipicentor	52.50
1765	Tipbanefex	298.03
1766	Surrobefax	91.19
1767	Hapquestollazz	184.55
1768	Tipjubefazz	243.06
1769	Endbanedentor	17.39
1770	Qwijubonazz	402.69
1771	Upwerommer	291.13
1772	Tupmunower	151.69
1773	Kliericantor	252.82
1774	Emsapentor	422.26
1775	Superamower	99.36
1776	Parglibentor	1.61
1777	Recadan	300.95
1778	Emwerex	398.01
1779	Monhupantor	465.65
1780	Trukilistor	426.73
1781	Wintumexover	142.36
1782	Parwerommistor	90.52
1783	Inquesticator	71.65
1784	Inquestadan	306.15
1785	Lomcadommar	478.87
1786	Grogliban	85.04
1787	Upwerover	294.79
1788	Suptumax	384.59
1789	Wintinazz	231.89
1790	Intanover	9.61
1791	Supcadentor	165.22
1792	Pardudanazz	334.38
1793	Inmunazz	215.63
1794	Trupeban	323.49
1795	Klierazz	298.26
1796	Frovenor	395.67
1797	Uprobex	400.77
1798	Grojubaquazz	312.79
1799	Hapmuninax	12.54
1800	Tipsapover	381.40
1801	Hapkilamover	72.56
1802	Dopglibantor	389.03
1803	Monsapax	43.59
1804	Thrududar	176.98
1805	Hapsapegower	390.00
1806	Trufropefor	422.35
1807	Trudimepax	376.73
1808	Dopquestonazz	352.37
1809	Montinupover	188.73
1810	Suptanor	147.86
1811	Infropedgicator	478.37
1812	Dopbanackantor	368.89
1813	Barwerupar	478.13
1814	Thrunipupex	414.65
1815	Montanin	227.26
1816	Kliroban	478.05
1817	Bartanepax	342.97
1818	Varnipover	114.08
1819	Haperadicator	73.63
1820	Doptanicax	213.99
1821	Qwidudamax	296.41
1822	Klipebex	299.96
1823	Groquestedentor	12.17
1824	Rapzapistor	8.78
1825	Unrobopan	238.47
1826	Emzapicar	456.75
1827	Klimunaquistor	436.06
1828	Enddudupex	429.33
1829	Upwerex	125.00
1830	Remunonin	203.69
1831	Kliquestollax	100.84
1832	Dopnipower	488.15
1833	Tipsipilex	386.48
1834	Endzapepazz	85.25
1835	Rapdudedover	355.17
1836	Truquestover	253.33
1837	Winsipar	47.93
1838	Rappebentor	394.68
1839	Grosapan	416.15
1840	Rekiledistor	57.53
1841	Parvenedex	208.31
1842	Zeezapedgantor	442.41
1843	Addimefantor	196.86
1844	Endsapar	85.03
1845	Unpebistor	31.25
1846	Vartanan	296.33
1847	Rapsapin	356.25
1848	Cipzapilin	300.98
1849	Klijubin	97.23
1850	Winwerpower	320.21
1851	Klinipilicator	53.69
1852	Zeejubilentor	287.69
1853	Zeekilegin	240.16
1854	Upquestegicator	298.55
1855	Vartanplantor	85.99
1856	Wintumedex	272.60
1857	Varpickentor	377.86
1858	Emglibonentor	35.81
1859	Suphupackex	438.50
1860	Doprobplentor	433.25
1861	Rapdimex	486.29
1862	Varzapan	447.40
1863	Barkilinicator	228.38
1864	Winpickex	485.04
1865	Raptinefistor	48.02
1866	Barsipin	490.21
1867	Monpebantor	482.41
1868	Zeerobin	393.88
1869	Tuphupinover	60.49
1870	Monrobor	473.93
1871	Zeepebax	431.12
1872	Emsipower	448.30
1873	Zeequestor	197.93
1874	Truwerentor	17.10
1875	Inmunefentor	6.68
1876	Fropebamor	353.99
1877	Barkilewar	104.10
1878	Kliquestadar	427.15
1879	Cipnipollicator	477.53
1880	Unzapplentor	442.14
1881	Supmunegantor	101.51
1882	Inkilaquentor	136.08
1883	Reglibax	333.10
1884	Hapkilor	304.78
1885	Emjubin	151.00
1886	Rapsapopar	313.15
1887	Haprobex	248.99
1888	Frohupex	88.93
1889	Unwerpar	499.26
1890	Zeedimommantor	83.57
1891	Inzapazz	375.47
1892	Doprobewantor	13.12
1893	Rapcadin	456.17
1894	Surfropazz	482.91
1895	Upsipor	71.24
1896	Monzapewantor	260.91
1897	Frotinex	215.04
1898	Inhupazz	211.82
1899	Hapjubadar	38.00
1900	Zeemunin	41.03
1901	Qwisipicar	313.93
1902	Lomjubax	462.37
1903	Lomwerpantor	241.49
1904	Rehupedgar	123.30
1905	Kliwerpedin	389.09
1906	Partinanantor	105.40
1907	Tipsipex	90.76
1908	Montumegex	224.06
1909	Lomeraquex	292.87
1910	Wintanex	232.00
1911	Unjubor	169.50
1912	Klitanantor	450.71
1913	Klieran	58.28
1914	Dopwerpantor	496.36
1915	Barpickistor	332.74
1916	Wintinover	351.21
1917	Surdudackan	115.31
1918	Tupnipiman	423.60
1919	Fropickantor	335.05
1920	Thruzapazz	234.87
1921	Dopdimicator	242.23
1922	Barfropazz	394.47
1923	Barmunistor	394.62
1924	Klicador	476.92
1925	Emmunantor	99.47
1926	Cipsipower	419.00
1927	Barzapor	492.13
1928	Uppickanazz	215.02
1929	Winnipar	445.86
1930	Supvenin	245.77
1931	Froquestinantor	139.96
1932	Unjubantor	392.28
1933	Doptananin	390.14
1934	Qwimunover	437.50
1935	Cipsipicantor	129.22
1936	Rebanentor	139.14
1937	Mondimantor	394.59
1938	Lomwerower	210.80
1939	Parsapantor	415.69
1940	Trufropupax	46.60
1941	Qwirobadover	223.39
1942	Parpebentor	25.93
1943	Truglibexicator	296.07
1944	Trududollin	268.26
1945	Surrobonazz	414.07
1946	Unpickazz	424.75
1947	Indimadover	454.84
1948	Frokilepax	459.81
1949	Tipcadommazz	151.17
1950	Tupsipar	220.03
1951	Monrobover	146.60
1952	Happebefex	291.44
1953	Bareraman	376.77
1954	Klisipeficator	303.14
1955	Klipebin	298.81
1956	Supbanantor	419.45
1957	Dopvenegax	68.75
1958	Dopkilonantor	264.57
1959	Dopbanan	24.83
1960	Tupzapadower	470.09
1961	Grotanor	113.27
1962	Hapericator	375.74
1963	Rapwerpover	278.20
1964	Unpebor	48.09
1965	Tiperower	93.04
1966	Parwerpupicator	277.21
1967	Thrurobinin	61.57
1968	Supquestinistor	120.78
1969	Varmunover	368.15
1970	Froquestopar	194.60
1971	Hapvenegower	456.62
1972	Barbanistor	404.51
1973	Endtanantor	8.91
1974	Surcadegan	289.45
1975	Upweraman	12.47
1976	Supzapin	217.30
1977	Remunamover	99.41
